data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,full,permalink
2026-07-13,MLB74468862,Organizador De Mesa Porta-papéis 3 Divisórias + Porta-trecos,31.99,1,MLB4812807631,521235308,True,False,https://www.mercadolivre.com.br/p/MLB74468862
2026-07-13,MLB57343481,Organizador De Mesa Canetas Gato Porta Trecos Gatinho Preto,33.0,1,MLB4216369627,1977818996,True,True,https://www.mercadolivre.com.br/p/MLB57343481
2026-07-13,MLB64150981,Kit Organizador Porta-trecos Pendurar 2 Jacki Design Cor Turquesa,71.3,1,MLB4413858453,1372780021,True,False,https://www.mercadolivre.com.br/p/MLB64150981
2026-07-13,MLB66092630,Armário Caixa De Lenha Porta Trecos Infantil Assento Encosto,239.49,3,MLB7015091672,546599301,True,False,https://www.mercadolivre.com.br/p/MLB66092630
2026-07-13,MLB67464018,Organizador De Carro Encosto Banco Porta Trecos E Tablet,23.9,6,MLB7047771496,1205904795,True,True,https://www.mercadolivre.com.br/p/MLB67464018
2026-07-13,MLB65179602,Kit Organizador Porta-trecos Pendurar 2 Jacki Design Cor Salmão,71.3,1,MLB4456678007,1372780021,True,False,https://www.mercadolivre.com.br/p/MLB65179602
2026-07-13,MLB64949567,Kit Organizador Porta-trecos Pendurar 2 Jacki Design Cor Rosa,71.3,1,MLB6198118506,1372780021,True,False,https://www.mercadolivre.com.br/p/MLB64949567
2026-07-13,MLB64951115,Kit Organizador Porta-trecos Pendurar 2 Jacki Design Cor Cinza,71.3,1,MLB6198223602,1372780021,True,False,https://www.mercadolivre.com.br/p/MLB64951115
2026-07-13,MLB66685955,Kit Potes Mantimentos Hermético Quadrado Cozinha 04 Transparente,139.9,1,MLB6660304252,132073777,True,False,https://www.mercadolivre.com.br/p/MLB66685955
2026-07-13,MLB50334278,Kit Potes Mantimentos Hermético Quadrado Cozinha 16,179.99,1,MLB5992894032,1880501608,True,False,https://www.mercadolivre.com.br/p/MLB50334278
2026-07-13,MLB29369207,Kit Potes Mantimentos Hermético Quadrado Cozinha 12 Peças Cor Transparente,300.0,2,MLB7136531772,611537235,True,False,https://www.mercadolivre.com.br/p/MLB29369207
2026-07-13,MLB66295848,Kit Potes Porta Mantimentos Hermeticos Alimento Cozinha 12un Branco,137.9,1,MLB4524468919,426780774,True,True,https://www.mercadolivre.com.br/p/MLB66295848
2026-07-13,MLB26209612,Kit Potes Alumínio JHS Verde Limão Poá 5L Para Mantimentos Cozinha,172.76,1,MLB5349714918,152430256,True,False,https://www.mercadolivre.com.br/p/MLB26209612
2026-07-13,MLB23843905,Kit Potes Plástico Porta Mantimentos Herméticos com Tampa Preta para Cozinha,67.9,1,MLB6676154772,738857898,True,False,https://www.mercadolivre.com.br/p/MLB23843905
2026-07-13,MLB70049185,Kit Potes Herméticos Plástico para Organizar Cozinha e Mantimentos,115.99,1,MLB4698146545,2442004668,True,True,https://www.mercadolivre.com.br/p/MLB70049185
2026-07-13,MLB27749928,Kit Potes Cozinha JHS Aluminínio Tiffany Para Mantimentos 5,169.0,1,MLB3498179653,152430256,True,False,https://www.mercadolivre.com.br/p/MLB27749928
2026-07-13,MLB39606818,Kit Potes Organizador Mantimentos Hermético Quadrado 7,142.0,11,MLB4304502347,1324584901,True,False,https://www.mercadolivre.com.br/p/MLB39606818
2026-07-13,MLB73970502,Kit Potes Porta Mantimentos Jogo 5 Potes Grande Tampa Rosca Vermelho,48.4,1,MLB4835190407,2295506386,True,True,https://www.mercadolivre.com.br/p/MLB73970502
