data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,full,permalink
2026-07-13,MLB73016100,Conjunto Infantil Inverno Masculino Moletom Detalhe Aplicado Preto 4,95.93,1,MLB6935213136,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73016100
2026-07-13,MLB73614663,Conjunto Infantil De Inverno Masculino Moletom Tricolor Verde 3,94.96,1,MLB6964557244,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73614663
2026-07-13,MLB73158693,Conjunto Infantil De Inverno Masculino Moletom Tricolor Verde 2,96.9,1,MLB6948407588,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73158693
2026-07-13,MLB72754007,Conjunto Infantil Inverno Masculino Moletom Raglan E Aplique Preto 6,95.93,1,MLB4745112995,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72754007
2026-07-13,MLB73162087,Conjunto Infantil Inverno Masculino Moletom Colegial E Capuz Bordô 12,95.93,1,MLB4762941155,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73162087
2026-07-13,MLB74474524,Conjunto Infantil Inverno Masculino Moletom Colegial E Capuz Bordô 8,95.93,1,MLB4812801215,779715356,True,False,https://www.mercadolivre.com.br/p/MLB74474524
2026-07-13,MLB73617949,Conjunto Infantil De Inverno Masculino Em Moletom Jet Bege 2,95.93,1,MLB6965037220,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73617949
2026-07-13,MLB73843232,Conjunto Infantil De Inverno Masculino Em Moletom Jet Bege 8,95.93,1,MLB6977284624,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73843232
2026-07-13,MLB73594231,Conjunto Infantil De Inverno Masculino Em Moletom Jet Bege 4,95.93,1,MLB4778269751,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73594231
2026-07-13,MLB74247114,Conjunto Infantil De Inverno Masculino Em Moletom Jet Azul 4,95.93,1,MLB4799540681,779715356,True,False,https://www.mercadolivre.com.br/p/MLB74247114
2026-07-13,MLB72747495,Conjunto Infantil De Inverno Masculino Moletom Faixa Lateral Mescla 3,95.93,1,MLB6914249528,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72747495
