data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,permalink
2026-07-29,MLB19744860,Box Coleção Patrícia,188.16,224.0,43,MLB3610079299,1022190681,True,False,https://www.mercadolivre.com.br/p/MLB19744860
2026-07-29,MLB57915746,Box Raphael Montes,198.88,299.9,98,MLB4249880395,177928932,True,False,https://www.mercadolivre.com.br/p/MLB57915746
2026-07-29,MLB21167026,Box Série Elementos,81.51,169.9,82,MLB3783985705,480263032,True,True,https://www.mercadolivre.com.br/p/MLB21167026
2026-07-29,MLB22821766,Box Sherlock Holmes,76.9,,2,MLB5004760768,1897919164,True,False,https://www.mercadolivre.com.br/p/MLB22821766
2026-07-29,MLB22026277,Box Império Galáctico,171.52,,76,MLB4804085778,185754917,True,False,https://www.mercadolivre.com.br/p/MLB22026277
2026-07-29,MLB63991019,Box Essencial Blavatsky,193.43,,8,MLB6219842828,1050356937,True,False,https://www.mercadolivre.com.br/p/MLB63991019
2026-07-29,MLB20760429,Box Lu & Bilu,60.67,,32,MLB3320749445,645036913,True,False,https://www.mercadolivre.com.br/p/MLB20760429
2026-07-29,MLB22154835,Box Essencial Quantico,188.13,,27,MLB4373179421,1429829799,True,False,https://www.mercadolivre.com.br/p/MLB22154835
2026-07-29,MLB54103019,Box Relacionamentos Saudáveis,124.24,159.9,65,MLB4211117139,480263032,True,True,https://www.mercadolivre.com.br/p/MLB54103019
2026-07-29,MLB54103102,Box Torre Negra,377.72,417.42,2,MLB6047738388,177928932,True,True,https://www.mercadolivre.com.br/p/MLB54103102
2026-07-29,MLB20809950,Box Toni Hill (3 Livros) *,82.29,,4,MLB4037498766,131165404,True,False,https://www.mercadolivre.com.br/p/MLB20809950
2026-07-29,MLB71648230,"Box Colecionável Livros Série A Segunda Chance , Corinne Michaels , The Gift Box",386.4,,2,MLB4758536161,1312640082,True,False,https://www.mercadolivre.com.br/p/MLB71648230
2026-07-29,MLB22439978,Livro Laços Inseparáveis (emily Giffin,20.0,,3,MLB4811589935,1967864799,True,False,https://www.mercadolivre.com.br/p/MLB22439978
2026-07-29,MLB36202363,"Nem te conto, de Henry Emily Editorial Verus capa mole edição 1 em português 2024",33.87,64.9,63,MLB3783924291,480263032,True,True,https://www.mercadolivre.com.br/p/MLB36202363
2026-07-29,MLB71801777,Livro Emily Wilde's Map Of The Otherlands: Book 2 Of The Emily Wilde Series,146.17,,4,MLB6913383976,768712617,True,False,https://www.mercadolivre.com.br/p/MLB71801777
2026-07-29,MLB26355500,"Lugar Feliz: Lugar Feliz, De Henry, Emily. Editora Verus, Capa Mole, Edição 1 Em Português, 2023",32.82,64.9,62,MLB3784030533,480263032,True,True,https://www.mercadolivre.com.br/p/MLB26355500
2026-07-29,MLB20626070,Maternidade Ressurreta Livro - Emily Jensen & Laura Wifler,49.9,,11,MLB3095582116,480205750,True,True,https://www.mercadolivre.com.br/p/MLB20626070
2026-07-29,MLB71548122,"Livro - Emily Post's Etiquette, The Centennial Edition",331.14,,2,MLB7079076374,3277837440,True,False,https://www.mercadolivre.com.br/p/MLB71548122
2026-07-29,MLB19820634,Livro O Morro Dos Ventos Uivantes - Emily Brontë,37.25,,46,MLB3941458004,643626876,True,False,https://www.mercadolivre.com.br/p/MLB19820634
2026-07-29,MLB64918756,"Livro Wuthering Heights, De Emily Brontë (autor), Emily Brontë (autor). Editora W. Books, Capa Mole, Em Inglês (2025)",22.54,,3,MLB7238799764,638444213,True,False,https://www.mercadolivre.com.br/p/MLB64918756
2026-07-29,MLB60720366,"Livro Wuthering Heights - Emily Brontë, De Emily Brontë, Vol. 1. Editora Nort Parade Publishing, Capa Dura, Em Inglês (2024)",33.45,,19,MLB6033709492,1504801693,True,False,https://www.mercadolivre.com.br/p/MLB60720366
2026-07-29,MLB20810939,Livro Romance Espírita Preto Como Leite E Branco Como O Café,30.51,33.9,40,MLB3110083355,68479528,True,False,https://www.mercadolivre.com.br/p/MLB20810939
2026-07-29,MLB19291662,Livro Romance Entre Rendas Edição 1 Ano 2017 Em Português Loretta Chase Editora Arqueiro,45.43,,13,MLB4759837922,739066488,True,False,https://www.mercadolivre.com.br/p/MLB19291662
2026-07-29,MLB23661891,Livro-verdade?- Editora Best Seller,19.77,31.89,45,MLB4483785713,1036541970,True,False,https://www.mercadolivre.com.br/p/MLB23661891
2026-07-29,MLB19430983,Livro-streampunks- Editora Best Seller,29.47,,58,MLB3788558026,434855362,True,False,https://www.mercadolivre.com.br/p/MLB19430983
2026-07-29,MLB43848453,"Livro O Plano Do Amor, Luana Alves: Livro Romance Literatura Jovem Adolescente Cristão. Editorial Livraria Emmerick, Capa Mole Em Português, 2024",34.77,40.9,3,MLB5193877238,321797574,True,True,https://www.mercadolivre.com.br/p/MLB43848453
2026-07-29,MLB25775586,Livro-recarregue-se!- Editora Best Seller,27.46,,49,MLB3596492801,588783490,True,False,https://www.mercadolivre.com.br/p/MLB25775586
2026-07-29,MLB21397020,Hábitos Escravizadores - Livro Edward T. Welch,31.48,,23,MLB3985105606,14835627,True,True,https://www.mercadolivre.com.br/p/MLB21397020
2026-07-29,MLB73756137,"Livro Mudar Hábitos, Transformar A Saúde",114.9,,4,MLB6980303004,403596638,True,False,https://www.mercadolivre.com.br/p/MLB73756137
2026-07-29,MLB70945977,Livro Hábitos Das Pessoas Eficientes E Felizes,20.74,,24,MLB6948847848,726732468,True,False,https://www.mercadolivre.com.br/p/MLB70945977
2026-07-29,MLB21194682,Crie Bons Hábitos: Livre - Se Dos Maus Hábitos,26.38,,68,MLB7111240694,1346266827,True,False,https://www.mercadolivre.com.br/p/MLB21194682
2026-07-29,MLB21174082,Livro Picolé - Brincando E Aprendendo Com Hábitos Saudáveis,19.0,,9,MLB3144569957,302679353,True,False,https://www.mercadolivre.com.br/p/MLB21174082
2026-07-29,MLB68707420,"Livro Desenvolvimento Matemático Na Criança, De Brizuela, Bá",67.9,,38,MLB4173060619,295066404,True,False,https://www.mercadolivre.com.br/p/MLB68707420
2026-07-29,MLB68498532,"Livro Desenvolvimento Humano? E Eu Com Isso?, De Casadei, Si",35.0,,12,MLB5460243392,61706945,True,False,https://www.mercadolivre.com.br/p/MLB68498532
2026-07-29,MLB19203377,"Livro Finanças públicas, de Marques, Euvaldo. Editorial Saraiva Uni, tapa mole, en português (2015)",109.9,,2,MLB4199715435,295066404,True,False,https://www.mercadolivre.com.br/p/MLB19203377
2026-07-29,MLB19417501,"Livro Finanças sustentáveis e a responsabilidade socioambiental das instituições financeiras, de Y. Moromizato Yoshida, Consuelo. Editorial Editora Fórum Ltda, tapa mole, en portug",145.8,,2,MLB4313750691,296339973,True,False,https://www.mercadolivre.com.br/p/MLB19417501
2026-07-29,MLB19436742,"Livro Finanças para gerentes, de Harward Business Essentials. Editorial Editora Record Ltda., tapa mole, en português (2004)",100.0,,2,MLB3821438131,84447900,True,False,https://www.mercadolivre.com.br/p/MLB19436742
2026-07-29,MLB19417207,"Livro Negócios: Um assunto de mulheres, de Fontes, Ana, tapa mole, en português (2022)",39.99,,69,MLB5612139086,2499304233,True,False,https://www.mercadolivre.com.br/p/MLB19417207
2026-07-29,MLB22819720,Livro O Livro Dos Negócios,44.9,,4,MLB5044238984,276715427,True,False,https://www.mercadolivre.com.br/p/MLB22819720
2026-07-29,MLB21687753,"Livro Negócios Recodificados, de Fisk, Peter. Editorial DVS EDITORA, tapa mole, en português (2022)",50.0,,56,MLB5983781210,2957182290,True,False,https://www.mercadolivre.com.br/p/MLB21687753
2026-07-29,MLB19189031,"Livro Negócios de família, de Ginsberg, Allen. Editorial Editora Peixoto Neto Ltda, tapa mole, en português (2011)",56.0,,19,MLB4345354841,2957182290,True,False,https://www.mercadolivre.com.br/p/MLB19189031
2026-07-29,MLB19356391,"Livro Negócios S/A, de Buchsbaum, Paulo. Editorial Cengage Learning Edições Ltda., tapa mole, en português (2011)",216.45,,2,MLB3399174633,645036913,True,False,https://www.mercadolivre.com.br/p/MLB19356391
2026-07-29,MLB26473013,"Livro NEGÓCIOS DE HONRA, de BOB HASSON. Editorial EDICOES E PUBLICACOES CHARA LTDA, tapa mole, en português",30.9,,19,MLB4957044562,480205750,True,False,https://www.mercadolivre.com.br/p/MLB26473013
2026-07-29,MLB19285501,Livro Romantize Seus Negócios - Rocco,24.63,,2,MLB5138374392,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19285501
2026-07-29,MLB19285648,"Livro Negócios de impacto social, de (Coordenador Editorial) Limeira, Tânia Maria Vidigal/ (Coordenador Editorial) Freire, Pedro de Luna. Editorial Saraiva Uni, tapa mole, en portu",24.05,,6,MLB4504052740,434855362,True,False,https://www.mercadolivre.com.br/p/MLB19285648
2026-07-29,MLB19389732,"Livro Negócios digitais, de Pakes, Alan. Editorial Editora Gente Livraria e Editora Ltda., tapa mole, en português (2015)",55.0,,7,MLB6568820066,50314280,True,False,https://www.mercadolivre.com.br/p/MLB19389732
2026-07-29,MLB19436575,Livro Neurodireito E Negócios Jurídicos,62.9,,2,MLB3398092539,207804751,True,False,https://www.mercadolivre.com.br/p/MLB19436575
2026-07-29,MLB21691796,"Livro Negócios Eco-lógicos na Era do Greenwashing, de Humaire, Lívia. Editorial BAMBUAL EDITORA, tapa mole, en português (2022)",65.52,,39,MLB5399939930,296339973,True,False,https://www.mercadolivre.com.br/p/MLB21691796
2026-07-29,MLB19285444,"Livro Empreendedorismo para Visionários - Desenvolvendo Negócios Inovadores para um Mundo em Transformação, de Dornelas, José. Editorial LTC - Livros Técnicos e Científicos Editora",78.99,,2,MLB2794141380,302679353,True,False,https://www.mercadolivre.com.br/p/MLB19285444
2026-07-29,MLB68556115,Livro - Quincas Borba - Machado De Assis,115.0,,6,MLB6824492766,3326823618,True,False,https://www.mercadolivre.com.br/p/MLB68556115
2026-07-29,MLB22381340,Livro Dom Casmurro - Machado De Assis,21.9,,30,MLB4970053852,170823796,True,False,https://www.mercadolivre.com.br/p/MLB22381340
2026-07-29,MLB22820495,Livro Quincas Borba - Machado De Assis,19.0,,32,MLB3315587107,302679353,True,False,https://www.mercadolivre.com.br/p/MLB22820495
2026-07-29,MLB19369307,"Livro Melhores contos Machado de Assis, de Joaquim Machado de Assis, tapa mole, en português (2020)",25.02,,84,MLB4867347083,302577793,True,False,https://www.mercadolivre.com.br/p/MLB19369307
2026-07-29,MLB23609767,"Dom Casmurro - Machado De Assis, De Machado De Assis. Em Português",32.0,,3,MLB3802637758,669594961,True,False,https://www.mercadolivre.com.br/p/MLB23609767
2026-07-29,MLB68531085,"Teatro De Machado De Assis, De Machado De Assis. Editora Mar",19.0,,11,MLB5259991712,588783490,True,False,https://www.mercadolivre.com.br/p/MLB68531085
2026-07-29,MLB21572605,Livro Helena De Machado De Assis,31.83,,2,MLB4180819560,645036913,True,False,https://www.mercadolivre.com.br/p/MLB21572605
2026-07-29,MLB19219273,"Livro Melhores Crônicas Machado de Assis, de Joaquim Machado de Assis, tapa mole, en português (2003)",56.3,,11,MLB3243061331,396881130,True,False,https://www.mercadolivre.com.br/p/MLB19219273
2026-07-29,MLB64177298,"Livro Teatro De Machado De Assis, De Machado De Assis. Editora Wmf Martins Fontes, Capa Mole (2003)",75.92,,4,MLB6409769512,722310552,True,False,https://www.mercadolivre.com.br/p/MLB64177298
2026-07-29,MLB21580803,Livro: Pai Contra Mãe - Machado De Assis,61.93,,31,MLB4069050569,700333439,True,False,https://www.mercadolivre.com.br/p/MLB21580803
2026-07-29,MLB19379986,"Livro Contos de Machado de Assis, de Assis, Machado de. Editorial Editora Garnier, tapa mole, en português (2021)",141.2,,28,MLB2897664101,676664765,True,False,https://www.mercadolivre.com.br/p/MLB19379986
2026-07-29,MLB61758559,"Livro Quincas Borba Classico D Literatura Luso Brasileira 1, De Machado De Assis, Vol. Na. Editora Folha De S. Paulo, Capa Dura (2023)",19.0,,8,MLB7218122900,302679353,True,False,https://www.mercadolivre.com.br/p/MLB61758559
2026-07-29,MLB20803812,Livro O Cortiço | Aluísio Azevedo | Literatura Brasileira,29.99,,9,MLB6679668952,718990748,True,False,https://www.mercadolivre.com.br/p/MLB20803812
2026-07-29,MLB68702258,Livro O Livro Dos 5 Anéis: O Clássico Guia De Estratégia,131.75,,2,MLB4638168801,423475234,True,False,https://www.mercadolivre.com.br/p/MLB68702258
2026-07-29,MLB22154240,Livro O Livro Dos 5 Anéis: O Clássico Guia De Estratégia,21.0,,37,MLB3509893191,543168229,True,False,https://www.mercadolivre.com.br/p/MLB22154240
2026-07-29,MLB71251830,Livro Físico Ptmorfose Kafta Talentos Da Literatura Brasileira,23.92,,2,MLB4740841543,345345055,True,False,https://www.mercadolivre.com.br/p/MLB71251830
2026-07-29,MLB21579358,Livro O Guarani - José De Alencar | Literatura Brasileira,19.99,28.9,2,MLB4735217085,1102986048,True,False,https://www.mercadolivre.com.br/p/MLB21579358
2026-07-29,MLB21580052,Livro - Histórias Primordiais - Edgar Allan Poe - Clássico,21.46,,2,MLB4712501283,588783490,True,False,https://www.mercadolivre.com.br/p/MLB21580052
2026-07-29,MLB21398213,Livro Powerslave: Um Clássico Do Iron Maiden,109.9,,2,MLB6469546444,153755377,True,False,https://www.mercadolivre.com.br/p/MLB21398213
2026-07-29,MLB40957770,"A Ciência De Ficar Rico: O Livro Clássico Do Sucesso Financeiro, De Wallace D. Wattles., Vol. 1. Editorial Edipro, Capa Mole Em Português",34.02,,42,MLB4083101265,1830637038,True,False,https://www.mercadolivre.com.br/p/MLB40957770
2026-07-29,MLB71715115,Livro A Poesia Da Literatura Brasileira: Do Barroco Ao Modernismo,134.91,,22,MLB4735287837,665477802,True,False,https://www.mercadolivre.com.br/p/MLB71715115
2026-07-29,MLB22156338,"Maldições Não Quebradas Livro Rebecca Brown, de Rebecca Brow e Daniel Yoder. Danprewan Editora em português, 2018",34.9,,23,MLB4026360521,4938207,True,True,https://www.mercadolivre.com.br/p/MLB22156338
2026-07-29,MLB19836324,Box Essencial Do Direito - 3 Livros *,53.0,,2,MLB3587362635,692829192,True,False,https://www.mercadolivre.com.br/p/MLB19836324
2026-07-29,MLB19399736,"Livro Bons hábitos, maus hábitos (Edição atualizada), de Wood, Wendy. Editorial GMT Editores Ltda.,Editora Sextante,Editora Sextante, tapa mole, en português (2021)",35.95,,83,MLB3440801080,768712617,True,True,https://www.mercadolivre.com.br/p/MLB19399736
2026-07-29,MLB19243665,Livro O Código Da Vinci de Dan Brown E Robert Langdon Livro 2 Capa mole em português 2021 Editora Arqueiro,62.25,,2,MLB3402414163,1134662049,True,False,https://www.mercadolivre.com.br/p/MLB19243665
2026-07-29,MLB30054469,"Gone Girl, De Gillian Flynn. Editora Random House Em Inglês",64.9,,2,MLB4749754603,644005785,True,False,https://www.mercadolivre.com.br/p/MLB30054469
2026-07-29,MLB30033114,"Identidades Cruzadas, De Harlan Coben. Editora Arqueiro Em Português",48.9,69.9,59,MLB4904549046,480263032,True,True,https://www.mercadolivre.com.br/p/MLB30033114
2026-07-29,MLB19243672,Livro Fique comigo de Harlan Coben Editora Arqueiro Capa mole em português 2021,60.58,,8,MLB2771536018,637303923,True,False,https://www.mercadolivre.com.br/p/MLB19243672
2026-07-29,MLB43966736,"Livro Nunca Minta de Freida McFadden, 280 Páginas, Português, Editora Record, Capa Blanda",40.88,59.9,68,MLB4179784763,480263032,True,True,https://www.mercadolivre.com.br/p/MLB43966736
2026-07-29,MLB63989000,"Livro Querida Debbie, por Freida McFadden Editora Arqueiro Capa Mole Em Português, 2026",44.89,59.9,73,MLB6272997754,480263032,True,True,https://www.mercadolivre.com.br/p/MLB63989000
2026-07-29,MLB49824716,Livro A Sete Chaves Edição 1 Ano 2025 Em Português Freida Mcfadden Editora Arqueiro,39.8,59.9,68,MLB5420634440,480263032,True,True,https://www.mercadolivre.com.br/p/MLB49824716
2026-07-29,MLB61516164,Livro A Inquilina de Freida Mcfadden com Capa Mole em Português por Editora Record,34.4,59.9,73,MLB4436870355,480263032,True,True,https://www.mercadolivre.com.br/p/MLB61516164
2026-07-29,MLB48969471,Livro Inferno Dan Brown Volume 4 Edição 1 Português 2025 Editora Arqueiro,61.41,79.9,77,MLB5420848090,480263032,True,True,https://www.mercadolivre.com.br/p/MLB48969471
2026-07-29,MLB49085044,Livro Anjos E Demônios de Dan Brown Livro 1 Capa mole em Português 2025 Editora Arqueiro,44.9,79.9,72,MLB5420873998,480263032,True,True,https://www.mercadolivre.com.br/p/MLB49085044
2026-07-29,MLB39606339,Livro O Massacre Da Família Hope De Riley Sager Edição 1 Em Português 2024 Editora Intrínseca,48.2,69.9,70,MLB5097723592,480263032,True,True,https://www.mercadolivre.com.br/p/MLB39606339
2026-07-29,MLB29917257,"Kit Stephen King Vol. 1, de Stephen King. Editora Suma, capa mole em português, 2014",332.6,,3,MLB3652747963,302679353,True,False,https://www.mercadolivre.com.br/p/MLB29917257
2026-07-29,MLB34280643,"Livro Kit É Assim Que Começa + O Lado Feio Do Amor - Colleen Hoover, De : Colleen Hoover / Tradução: Priscila Catão. Não Aplica Editorial Galera, Tapa Mole En Português, 2010",113.63,123.31,4,MLB4546605842,235262653,True,False,https://www.mercadolivre.com.br/p/MLB34280643
2026-07-29,MLB38702159,Livro A Empregada Está De Olho Edição 1 Ano 2024 Em Português Freida Mcfadden Editora Arqueiro,42.65,59.9,66,MLB3857624681,480263032,True,True,https://www.mercadolivre.com.br/p/MLB38702159
2026-07-29,MLB48969983,"Livro Origem de Dan Brown, Volume 5, Edição 1 em Português, 2025 por Editora Arqueiro",53.1,79.9,74,MLB5420755342,480263032,True,True,https://www.mercadolivre.com.br/p/MLB48969983
2026-07-29,MLB40741277,Livro Beleza Oculta Lucinda Riley Edição 1 2024 Português Arqueiro,44.9,,70,MLB3867996175,637303923,True,False,https://www.mercadolivre.com.br/p/MLB40741277
2026-07-29,MLB19273139,Livro Christine Stephen King Edição 1 Português 2013 Editora Suma,99.9,129.9,76,MLB5306758946,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19273139
2026-07-29,MLB30178527,"Livro - Sherlock Holmes Vol.3 - Arthur Conan - Capa Dura: Não Se Aplica, De Arthur Conan Doyle. Série Sherlock Holmes, Vol. 1. Editora Haper Collins, Capa Dura, Edição 1 Em Portugu",57.67,,3,MLB5357746912,1036541970,True,False,https://www.mercadolivre.com.br/p/MLB30178527
2026-07-29,MLB43795185,Livro Chama De Ferro por Rebecca Yarros 2024 Português Editora Planeta Minotauro,108.0,187.54,98,MLB3944198565,629557067,True,True,https://www.mercadolivre.com.br/p/MLB43795185
2026-07-29,MLB33940403,"Livro Tudo Que Deixamos Inacabado, De Rebecca Yarros. Editora Arqueiro, Capa Mole, Edição 1 Em Português, 2024",53.9,,80,MLB4619074668,768712617,True,True,https://www.mercadolivre.com.br/p/MLB33940403
2026-07-29,MLB54222344,"Profundezas, De Rebecca Yarros. Editorial Verus, Capa Mole, Edição 1 Em Português, 2025",40.9,,74,MLB5691419456,755728420,True,False,https://www.mercadolivre.com.br/p/MLB54222344
2026-07-29,MLB30870370,Quarta asa: Edição Especial Limitada de Rebecca Yarros Editora Planeta Minotauro 1º edição - português 2024,111.0,206.9,100,MLB5205579972,480263032,True,True,https://www.mercadolivre.com.br/p/MLB30870370
2026-07-29,MLB38709222,"Chama De Ferro: Sequência Do Fenômeno Mundial Quarta Asa (série O Empyriano, Livro #2), De Rebecca Yarros., Vol. 2. Editorial Planeta Minotauro, Capa Mole, Edição 1 Em Português, 2",73.05,109.9,94,MLB5205487994,480263032,True,True,https://www.mercadolivre.com.br/p/MLB38709222
2026-07-29,MLB51977450,"Quarta Asa + Chama De Ferro + Tempestade De Ônix, De Rebecca Yarros., Vol. 3. Editorial Planeta Minotauro, Capa Mole, Edição Regular Em Português, 2025",309.9,,3,MLB7190840526,781715532,True,False,https://www.mercadolivre.com.br/p/MLB51977450
2026-07-29,MLB19459679,Livro O Caminho Dos Reis De Brandon Sanderson Edição 1 2022 Português Editora Trama,129.9,199.9,98,MLB5285335296,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19459679
2026-07-29,MLB30021315,"Palavras De Radiância, De Brandon Sanderson. Editora Trama, Capa Mole Em Português, 2023",152.85,229.9,86,MLB5120101834,177928932,True,False,https://www.mercadolivre.com.br/p/MLB30021315
2026-07-29,MLB29915187,"O mar de monstros: (Série Percy Jackson e os Olimpianos), de Rick Riordan. Série Percy Jackson e os Olimpianos, vol. 2. Editora Intrínseca Ltda., capa mole, edição 1 em português, ",46.81,69.9,74,MLB4904119612,480263032,True,True,https://www.mercadolivre.com.br/p/MLB29915187
2026-07-29,MLB26588426,"A Maldição do Titã: (Série Percy Jackson e os Olimpianos), de Rick Riordan. Série Percy Jackson e os Olimpianos, vol. 3. Editora Intrínseca Ltda., capa mole, edição 1 em português,",45.75,69.9,75,MLB4904094574,480263032,True,True,https://www.mercadolivre.com.br/p/MLB26588426
2026-07-29,MLB29947399,"O ladrão de raios: Série Percy Jackson e os olimpianos (novas capas), de Rick Riordan. Série Percy Jackson e os Olimpianos, vol. 1. Editora Intrínseca Ltda., capa mole, edição 1 em",47.83,69.9,77,MLB3781111225,480263032,True,True,https://www.mercadolivre.com.br/p/MLB29947399
2026-07-29,MLB24715644,"Box Livros De Rita Lee (brinde Exclusivo Baralho Ritarô): Box Livros De Rita Lee (brinde Exclusivo Baralho Ritarô), De Lee, Rita. Editora Globolivros, Capa Mole Em Português",159.92,,3,MLB3705861549,635816909,True,False,https://www.mercadolivre.com.br/p/MLB24715644
2026-07-29,MLB23968924,"O Amor Que Partiu O Mundo, De Emily Henry. Editora Harpercollins, Capa Mole Em Português",43.43,,44,MLB3859350942,170823796,True,False,https://www.mercadolivre.com.br/p/MLB23968924
2026-07-29,MLB26353001,"De Ferias Com Voce - 1ªed.(2022), De Emily Henry. Editora Verus, Capa Mole, Edição 1 Em Português, 2022",209.4,,16,MLB4689676553,3216539717,True,False,https://www.mercadolivre.com.br/p/MLB26353001
2026-07-29,MLB34253346,"Kit Loucos Por Livros + Leitura De Verão: Não Aplica, De : Emily Henry / Tradução: Cecília Camargo Bartalotti. Editorial Verus, Tapa Mole En Português, 2022",110.97,123.31,4,MLB4518295950,235262653,True,False,https://www.mercadolivre.com.br/p/MLB34253346
2026-07-29,MLB30898776,"Loucos por livros: Não Aplica, de Emily Henry. Série Não aplica, vol. Não Aplica. Editora Verus, capa mole, edição não aplica em português, 2023",38.2,,71,MLB4859325200,23253755,True,True,https://www.mercadolivre.com.br/p/MLB30898776
2026-07-29,MLB50368761,"Livro Hábitos Atômicos + 12 Regras Para A Vida: Kit Vida Organizada, Hábitos Poderosos, De Kit Vida Organizada, Hábitos Poderosos. Editorial Sextante/alta Books, Capa Mole Em Portu",110.9,,9,MLB6902427164,1190545374,True,False,https://www.mercadolivre.com.br/p/MLB50368761
2026-07-29,MLB50583499,"Kit Livro Comece Pelo Porquê + Hábitos Atômicos: Kit Liderança E Disciplina, De Kit Liderança E Disciplina. Editorial Sextante/altabooks, Capa Mole Em Português",314.88,,11,MLB4580152775,459019543,True,False,https://www.mercadolivre.com.br/p/MLB50583499
2026-07-29,MLB62785929,Livro Quebra De Confiança- Harlan Coben,51.64,69.9,12,MLB4347555401,480263032,True,True,https://www.mercadolivre.com.br/p/MLB62785929
2026-07-29,MLB19243809,Livro Não Há Segunda Chance De Harlan Coben Da Editora Arqueiro,38.45,,35,MLB3897635332,644005785,True,False,https://www.mercadolivre.com.br/p/MLB19243809
2026-07-29,MLB19244019,Livro Quando Ela Se Foi de Harlan Coben Da Série Myron Bolitar Volume 9 Da Editora Arqueiro,55.64,,44,MLB4186522367,755728420,True,False,https://www.mercadolivre.com.br/p/MLB19244019
2026-07-29,MLB66105743,"Kit Nunca Minta + A Empregada, De Freida Mcfadden",129.29,,2,MLB6661251870,761552384,True,False,https://www.mercadolivre.com.br/p/MLB66105743
2026-07-29,MLB66070619,"Livro A Intrusa A Inquilina, De Freida Mcfadden, Vol. 2, Capa Mole",132.65,,2,MLB4629023345,761552384,True,False,https://www.mercadolivre.com.br/p/MLB66070619
2026-07-29,MLB62822775,"Livro Kit O Segredo Da Empregada, De Freida Mcfadden. Editora Arqueiro, Capa Mole",119.8,,12,MLB4343918665,718990748,True,False,https://www.mercadolivre.com.br/p/MLB62822775
2026-07-29,MLB40442415,Box A Empregada Edição 1 Ano 2024 Freida Mcfadden Editora Arqueiro,115.0,,97,MLB6950168512,3354235929,True,False,https://www.mercadolivre.com.br/p/MLB40442415
2026-07-29,MLB72492482,Kit Segredos Na Escola A Professora Nunca Minta Freida Mcfadden Autora De A Empregada,128.11,,4,MLB4742907691,761552384,True,True,https://www.mercadolivre.com.br/p/MLB72492482
2026-07-29,MLB20806009,Livro Inferno De Dan Brown Autor De O Código Da Vinci,70.9,,5,MLB4959075841,3226849471,True,False,https://www.mercadolivre.com.br/p/MLB20806009
2026-07-29,MLB47435446,"O Segredo Final (Robert Langdon Livro 6), Dan Brown, Arqueiro, 2025",44.9,,65,MLB4199339375,637303923,True,True,https://www.mercadolivre.com.br/p/MLB47435446
2026-07-29,MLB51131740,"No meio da noite por Riley Sager, Intrínseca",42.8,69.9,68,MLB5473928368,480263032,True,True,https://www.mercadolivre.com.br/p/MLB51131740
2026-07-29,MLB19395925,Livro Garota Exemplar Gillian Flynn Intrínseca,59.9,79.9,82,MLB4904193160,480263032,True,True,https://www.mercadolivre.com.br/p/MLB19395925
2026-07-29,MLB19395937,Livro Sharp Objects Objetos Cortantes Gillian Flynn,114.9,,9,MLB4786603147,2547199897,True,False,https://www.mercadolivre.com.br/p/MLB19395937
2026-07-29,MLB69457866,"Livro Traição - Gillian Shields, De Gillian Shields. Editora",41.3,,2,MLB6804997560,543168229,True,False,https://www.mercadolivre.com.br/p/MLB69457866
2026-07-29,MLB19459256,"Livro O que é Inteligência?, de Flynn, James R.. Editora ARTMED EDITORA LTDA.,James R. Flynn, capa dura (2009)",95.14,,2,MLB5042266340,739066488,True,False,https://www.mercadolivre.com.br/p/MLB19459256
2026-07-29,MLB68117109,Livro A Terceira Moça - Agatha Christie,34.33,38.9,31,MLB6574214668,1036541970,True,False,https://www.mercadolivre.com.br/p/MLB68117109
2026-07-29,MLB67071973,Viajando Com Agatha Christie,69.83,,5,MLB6917684372,644005785,True,False,https://www.mercadolivre.com.br/p/MLB67071973
2026-07-29,MLB19238187,O Mistério De Agatha Christie,19.41,29.96,58,MLB4135067758,434855362,True,False,https://www.mercadolivre.com.br/p/MLB19238187
2026-07-29,MLB22823110,Coleção Agatha Christie - Box 3,125.04,,3,MLB4518482086,637377519,True,False,https://www.mercadolivre.com.br/p/MLB22823110
2026-07-29,MLB57813856,Kit Thrillers Colleen Hoover: Verity + Layla,70.9,99.9,71,MLB4353179215,480263032,True,True,https://www.mercadolivre.com.br/p/MLB57813856
2026-07-29,MLB71098390,"Livro Todas As Suas Imperfeições, Colleen Hoover, 2019, Record",42.5,,2,MLB7169580572,3357796319,True,False,https://www.mercadolivre.com.br/p/MLB71098390
2026-07-29,MLB54711829,"Livro Coleção Colleen Hoover: É Assim Que Acaba + É Assim Que Começa (edições De Colecionador Com Pintura Trilateral), De Colleen Hoover, Vol. 1. Editora Kit De Livros, Capa Mole",212.99,,2,MLB5745094154,299478192,True,False,https://www.mercadolivre.com.br/p/MLB54711829
2026-07-29,MLB72083205,Kit Thrillers Colleen Hoover: Verity + Layla - Inglês,193.93,,3,MLB6895682038,44566626,True,False,https://www.mercadolivre.com.br/p/MLB72083205
2026-07-29,MLB63740683,"Livro: Sua Última Reverência Autor: Arthur Conan Doyle (novo, Lacrado), De Arthur Conan Doyle",32.85,,2,MLB4396240775,189459026,True,False,https://www.mercadolivre.com.br/p/MLB63740683
